finalWorth,age,industries,gender,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country
1300,59,Sports,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,63,Sports,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1300,64,Metals & Mining,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1300,69,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1300,66,Food & Beverage,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1300,44,Food & Beverage,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1300,77,Real Estate,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1300,89,Healthcare,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1300,63,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,54,Service,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,55,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,47,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,50,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,74,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,57,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,60,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,53,Technology,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,54,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,52,Service,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1300,49,Metals & Mining,M,281.66,7.9,"$153,781,069,118",82.7,99
1200,52,Finance & Investments,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1200,63,Finance & Investments,M,115.38,-0.7,"$183,466,208,791",17.9,103.8
1200,70,Diversified,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1200,60,Metals & Mining,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1200,50,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,41,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,66,Healthcare,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1200,55,Real Estate,F,108.15,0.8,"$395,098,666,122",63.4,104.9
1200,57,Real Estate,F,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1200,62,Real Estate,F,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1200,59,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,86,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,46,Healthcare,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1200,36,Healthcare,F,112.85,1.4,"$3,845,630,030,824",70.2,104
1200,39,Healthcare,F,112.85,1.4,"$3,845,630,030,824",70.2,104
1200,78,Real Estate,M,121.46,0.7,"$364,701,517,788",45.1,105.3
1200,63,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,54,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,54,Fashion & Retail,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1200,82,Service,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,69,Fashion & Retail,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1200,71,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1200,71,Media & Entertainment,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1200,52,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,85,Fashion & Retail,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1200,60,Media & Entertainment,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1200,84,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,65,Diversified,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1200,70,Diversified,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1200,56,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,66,Manufacturing,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1200,51,Manufacturing,M,121.64,3.3,"$160,967,157,504",48.5,100.8
1200,30,Fashion & Retail,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1200,65,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,49,Metals & Mining,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1200,56,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1200,63,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,72,Manufacturing,F,180.44,7.7,"$2,611,000,000,000",28.1,113
1200,67,Technology,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1200,42,Construction & Engineering,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1200,75,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,73,Finance & Investments,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1200,43,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,58,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,68,Technology,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1200,76,Telecom,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1200,55,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,42,Fashion & Retail,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,57,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,56,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,55,Real Estate,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1200,86,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1200,63,Media & Entertainment,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1200,45,Technology,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1200,53,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,59,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,43,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,68,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,63,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,73,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,71,Food & Beverage,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,68,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,99,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1200,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,60,Construction & Engineering,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,57,Diversified,M,121.64,3.3,"$160,967,157,504",48.5,100.8
1200,66,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,85,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,68,Diversified,F,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1200,50,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,56,Food & Beverage,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1200,48,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,58,Food & Beverage,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1200,82,Real Estate,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1200,43,Media & Entertainment,M,110.51,1.8,"$530,832,908,738",67,126.6
1200,57,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,82,Diversified,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1200,90,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,57,Food & Beverage,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,76,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,59,Finance & Investments,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1200,59,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,52,Real Estate,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1200,62,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1200,78,Construction & Engineering,M,114.52,-1.9,"$421,142,267,938",36.8,108.4
1200,81,Finance & Investments,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
1200,80,Fashion & Retail,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1200,52,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,43,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,43,Automotive,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1200,40,Automotive,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1200,73,Energy,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1200,49,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1200,52,Technology,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1200,51,Construction & Engineering,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1200,51,Construction & Engineering,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1200,82,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,58,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,77,Metals & Mining,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1200,61,Manufacturing,M,117.11,1.4,"$529,606,710,418",79.7,103.9
1200,70,Food & Beverage,M,129.61,2.5,"$376,795,508,680",35.5,107.5
1200,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,78,Real Estate,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1200,75,Finance & Investments,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1200,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,81,Media & Entertainment,M,115.91,2.6,"$909,070,395,161",85,104.2
1200,54,Finance & Investments,M,129.18,1.4,"$13,672,802,158",54.6,92.7
1200,63,Fashion & Retail,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1200,65,Real Estate,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1200,54,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,87,Diversified,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,67,Food & Beverage,F,108.15,0.8,"$395,098,666,122",63.4,104.9
1200,41,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,41,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,52,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,58,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,78,Service,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,61,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,60,Healthcare,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1200,46,Fashion & Retail,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,37,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1200,60,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,47,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,66,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,56,Healthcare,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1200,63,Construction & Engineering,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,66,Fashion & Retail,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,67,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1100,51,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,42,Food & Beverage,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,52,Fashion & Retail,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,68,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,61,Diversified,M,281.66,7.9,"$153,781,069,118",82.7,99
1100,56,Real Estate,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1100,58,Diversified,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1100,28,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,72,Fashion & Retail,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1100,61,Technology,F,151.18,3,"$1,119,190,780,753",36.3,106.4
1100,80,Food & Beverage,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,82,Food & Beverage,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1100,45,Food & Beverage,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1100,40,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,61,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,55,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,47,Logistics,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,55,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,58,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,61,Technology,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,72,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,87,Finance & Investments,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1100,65,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1100,88,Service,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1100,63,Manufacturing,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1100,56,Telecom,M,102.51,0.3,"$24,564,647,935",75.9,99.3
1100,79,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,69,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,66,Fashion & Retail,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1100,82,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,74,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,70,Fashion & Retail,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,60,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,47,Real Estate,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1100,34,Energy,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1100,57,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,78,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,52,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,61,Technology,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,76,Automotive,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1100,74,Gambling & Casinos,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1100,71,Finance & Investments,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1100,36,Finance & Investments,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,57,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1100,53,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1100,59,Finance & Investments,M,117.11,1.4,"$529,606,710,418",79.7,103.9
1100,66,Service,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1100,51,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,88,Energy,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1100,60,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,58,Sports,M,99.55,0.4,"$703,082,435,360",59.6,105.2
1100,64,Technology,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1100,62,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1100,74,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,73,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,78,Gambling & Casinos,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1100,82,Construction & Engineering,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1100,62,Finance & Investments,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,87,Finance & Investments,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,61,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,47,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,49,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,68,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,52,Telecom,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,60,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,46,Technology,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1100,68,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,68,Automotive,F,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,70,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,56,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1100,81,Automotive,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1100,54,Fashion & Retail,M,123.78,3.8,"$250,077,444,017",49.4,85.2
1100,69,Diversified,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1100,50,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,62,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,60,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,58,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,76,Service,F,110.96,0.7,"$1,394,116,310,769",88.9,102.7
1100,50,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,42,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,53,Finance & Investments,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1100,58,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,67,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1100,79,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,41,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,73,Manufacturing,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
1100,49,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,61,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,45,Media & Entertainment,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1100,52,Fashion & Retail,M,121.46,0.7,"$364,701,517,788",45.1,105.3
1100,77,Automotive,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,51,Manufacturing,M,113.27,0.7,"$543,649,976,166",49.3,99.8
1100,58,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,59,Technology,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1100,71,Manufacturing,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1100,82,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,35,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,46,Media & Entertainment,M,110.51,1.8,"$530,832,908,738",67,126.6
1100,47,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1100,81,Fashion & Retail,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1100,53,Telecom,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,54,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,68,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,61,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,72,Telecom,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,83,Manufacturing,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1100,68,Technology,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,53,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,51,Media & Entertainment,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,40,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,58,Construction & Engineering,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,51,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,48,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,50,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1100,49,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,68,Food & Beverage,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1000,44,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
1000,76,Fashion & Retail,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1000,44,Healthcare,F,112.85,1.4,"$3,845,630,030,824",70.2,104
1000,43,Healthcare,F,112.85,1.4,"$3,845,630,030,824",70.2,104
1000,40,Healthcare,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1000,33,Healthcare,M,112.85,1.4,"$3,845,630,030,824",70.2,104
1000,98,Diversified,F,129.78,2.1,"$226,848,050,820",70.7,106.9
1000,76,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,70,Gambling & Casinos,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
1000,75,Finance & Investments,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
1000,64,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,45,Media & Entertainment,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,49,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,55,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,72,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1000,67,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
1000,56,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,50,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,58,Healthcare,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,68,Healthcare,F,110.35,0.8,"$348,078,018,464",80.6,101.3
1000,66,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,56,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,60,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,79,Finance & Investments,M,110.51,1.8,"$530,832,908,738",67,126.6
1000,55,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,66,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,79,Energy,F,151.18,3,"$1,119,190,780,753",36.3,106.4
1000,46,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,70,Fashion & Retail,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1000,59,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,45,Technology,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1000,68,Finance & Investments,F,112.85,1.4,"$3,845,630,030,824",70.2,104
1000,70,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1000,38,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,56,Fashion & Retail,M,120.27,2.2,"$403,336,363,636",82,100.3
1000,93,Technology,M,108.15,0.8,"$395,098,666,122",63.4,104.9
1000,75,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
1000,53,Finance & Investments,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
1000,79,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,53,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,68,Energy,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1000,48,Fashion & Retail,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1000,60,Diversified,M,281.66,7.9,"$153,781,069,118",82.7,99
1000,55,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,74,Manufacturing,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
1000,78,Real Estate,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1000,82,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,57,Finance & Investments,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1000,73,Finance & Investments,M,158.93,4.1,"$351,431,649,241",22.4,100.9
1000,45,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,69,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,74,Healthcare,M,114.41,0.6,"$372,062,527,489",84.8,100.6
1000,59,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,52,Manufacturing,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
1000,36,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,56,Manufacturing,F,112.85,1.4,"$3,845,630,030,824",70.2,104
1000,51,Construction & Engineering,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1000,78,Manufacturing,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
1000,53,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,76,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,69,Media & Entertainment,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1000,68,Technology,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,73,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
1000,60,Service,M,120.27,2.2,"$403,336,363,636",82,100.3
1000,53,Diversified,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1000,51,Finance & Investments,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
1000,70,Manufacturing,M,151.18,3,"$1,119,190,780,753",36.3,106.4
1000,59,Manufacturing,M,151.18,3,"$1,119,190,780,753",36.3,106.4
